user_id,age,gender,city,income_level,device_type,remittance_receiver,preferred_category,signup_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,top_category,wishlist_rate,category_diversity,avg_shop_hour,is_festival_shopper,gender_enc,income_enc,device_enc,remittance_enc,festival_enc
7684,19,Male,Kathmandu,Low,Mobile,False,Electronics,2022-01-30,299.0,1,15256.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.04838709677419355,6,11.451612903225806,True,0,0,0,0,1
7685,18,Female,Birgunj,Low,Mobile,False,Electronics,2023-10-18,130.0,1,2450.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.05747126436781609,6,12.425287356321839,True,1,0,0,0,1
7686,21,Female,Pokhara,Low,Mobile,False,Beauty & Personal Care,2023-05-06,39.0,1,12116.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.04,6,10.16,True,1,0,0,0,1
7687,22,Male,Lalitpur,Medium,Mobile,True,Electronics,2024-05-09,66.0,5,188659.0,5.0,1.0,2.0,8.0,Potential,Electronics,0.06060606060606061,6,10.787878787878787,True,0,1,0,1,1
7688,28,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-04-09,64.0,3,37815.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.10714285714285714,6,11.892857142857142,False,0,1,0,0,0
7689,29,Male,Kathmandu,High,Mobile,True,Fashion,2023-02-21,90.0,3,90096.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.19607843137254902,6,12.254901960784315,True,0,2,0,1,1
7690,18,Male,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-10-11,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.13636363636363635,6,9.181818181818182,True,0,0,0,0,1
7691,25,Male,Kathmandu,Medium,Desktop,True,Fashion,2024-01-06,271.0,1,7095.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.12195121951219512,6,11.902439024390244,True,0,1,1,1,1
7692,18,Female,Biratnagar,Low,Mobile,False,Electronics,2022-07-01,103.0,3,25734.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.15151515151515152,6,12.666666666666666,True,1,0,0,0,1
7693,18,Male,Kathmandu,Medium,Mobile,False,Fashion,2024-02-08,105.0,1,8189.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.125,6,14.8125,True,0,1,0,0,1
7694,21,Male,Biratnagar,High,Desktop,True,Fashion,2023-06-23,82.0,6,110440.0,4.0,2.0,1.0,7.0,Potential,Fashion,0.18,6,12.56,True,0,2,1,1,1
7695,26,Female,Hetauda,Low,Desktop,True,Home & Kitchen,2023-11-28,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.08333333333333333,5,13.333333333333334,True,1,0,1,1,1
7696,30,Female,Bhaktapur,Medium,Mobile,False,Home & Kitchen,2023-11-09,42.0,1,14883.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.125,6,13.5625,False,1,1,0,0,0
7697,23,Male,Kathmandu,Medium,Mobile,False,Fashion,2022-02-02,49.0,5,58649.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.1,6,10.266666666666667,True,0,1,0,0,1
7698,19,Male,Birgunj,Medium,Mobile,True,Beauty & Personal Care,2022-09-08,20.0,7,39642.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.13636363636363635,6,11.045454545454545,True,0,1,0,1,1
7699,27,Female,Pokhara,Medium,Mobile,True,Fashion,2023-03-24,83.0,5,63521.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.10638297872340426,6,12.893617021276595,True,1,1,0,1,1
7700,25,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2022-10-26,26.0,8,70145.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.07633587786259542,6,11.213740458015268,True,0,1,0,0,1
7701,26,Male,Kathmandu,High,Tablet,False,Electronics,2023-12-30,65.0,2,46252.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.15789473684210525,5,11.31578947368421,True,0,2,2,0,1
7702,19,Female,Bhaktapur,Low,Mobile,True,Sports & Fitness,2023-06-19,182.0,3,31608.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.0,6,12.407407407407407,True,1,0,0,1,1
7703,22,Male,Lalitpur,High,Mobile,True,Electronics,2023-11-12,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.0,4,15.5,False,0,2,0,1,0
7704,26,Male,Chitwan,High,Mobile,True,Phone Accessories,2022-12-27,205.0,1,2255.0,3.0,1.0,1.0,5.0,At Risk,Phone Accessories,0.3181818181818182,6,12.977272727272727,False,0,2,0,1,0
7705,21,Male,Kathmandu,Low,Mobile,False,Fashion,2024-02-28,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.058823529411764705,5,11.647058823529411,True,0,0,0,0,1
7706,26,Female,Butwal,Low,Mobile,False,Phone Accessories,2022-12-08,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.058823529411764705,6,10.882352941176471,True,1,0,0,0,1
7707,19,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-06-11,40.0,3,44070.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.07692307692307693,5,10.538461538461538,True,0,1,0,0,1
7708,27,Female,Biratnagar,Medium,Desktop,False,Fashion,2023-12-29,75.0,2,7405.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.047619047619047616,6,10.095238095238095,True,1,1,1,0,1
7709,28,Female,Pokhara,Medium,Tablet,False,Beauty & Personal Care,2022-07-23,291.0,1,96239.0,2.0,1.0,1.0,4.0,At Risk,Electronics,0.0,5,11.461538461538462,False,1,1,2,0,0
7710,27,Male,Dharan,Medium,Mobile,True,Phone Accessories,2023-04-01,45.0,4,70034.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.1276595744680851,6,11.936170212765957,True,0,1,0,1,1
7711,28,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-08-30,81.0,2,101736.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.2,6,10.866666666666667,True,1,1,0,0,1
7712,19,Male,Biratnagar,Medium,Tablet,False,Phone Accessories,2023-10-10,200.0,2,19773.0,3.0,1.0,1.0,5.0,At Risk,Fashion,0.07407407407407407,6,11.222222222222221,True,0,1,2,0,1
7713,25,Female,Biratnagar,Low,Tablet,False,Fashion,2023-07-14,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.07317073170731707,6,12.804878048780488,True,1,0,2,0,1
7714,22,Female,Dharan,Medium,Mobile,False,Beauty & Personal Care,2024-01-04,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.19444444444444445,6,11.944444444444445,True,1,1,0,0,1
7715,18,Male,Dharan,High,Desktop,False,Beauty & Personal Care,2022-09-09,70.0,11,94171.0,5.0,2.0,1.0,8.0,Potential,Beauty & Personal Care,0.11855670103092783,6,10.927835051546392,True,0,2,1,0,1
7716,29,Male,Pokhara,Medium,Mobile,False,Home & Kitchen,2022-11-18,4.0,5,93901.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.1282051282051282,6,10.205128205128204,True,0,1,0,0,1
7717,18,Male,Hetauda,Medium,Desktop,False,Electronics,2023-03-15,3.0,3,17390.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.16326530612244897,6,11.081632653061224,True,0,1,1,0,1
7718,18,Female,Pokhara,Medium,Mobile,True,Beauty & Personal Care,2022-05-14,327.0,2,9878.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.12,6,8.84,True,1,1,0,1,1
7719,26,Male,Kathmandu,Medium,Mobile,False,Electronics,2024-01-21,191.0,3,71387.0,3.0,1.0,1.0,5.0,At Risk,Electronics,0.05128205128205128,6,10.025641025641026,True,0,1,0,0,1
7720,23,Male,Kathmandu,Medium,Desktop,True,Beauty & Personal Care,2022-07-20,56.0,4,46642.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.10204081632653061,6,12.510204081632653,True,0,1,1,1,1
7721,24,Female,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2022-09-27,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.0,5,8.0,True,1,0,0,0,1
7722,26,Female,Pokhara,Medium,Desktop,True,Beauty & Personal Care,2022-11-06,18.0,4,37231.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.075,6,12.05,True,1,1,1,1,1
7723,20,Male,Hetauda,Medium,Mobile,True,Fashion,2022-08-31,101.0,5,71574.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.10256410256410256,6,12.35897435897436,True,0,1,0,1,1
7724,22,Male,Kathmandu,Medium,Desktop,False,Electronics,2024-02-04,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.058823529411764705,6,13.117647058823529,True,0,1,1,0,1
7725,22,Male,Kathmandu,High,Tablet,False,Electronics,2022-06-06,7.0,5,92238.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.10810810810810811,6,13.405405405405405,True,0,2,2,0,1
7726,26,Female,Pokhara,Low,Mobile,False,Beauty & Personal Care,2023-10-09,171.0,1,29256.0,3.0,1.0,1.0,5.0,At Risk,Sports & Fitness,0.047619047619047616,5,9.904761904761905,False,1,0,0,0,0
7727,24,Male,Biratnagar,Medium,Mobile,False,Fashion,2024-02-06,143.0,8,93352.0,4.0,2.0,1.0,7.0,Potential,Fashion,0.102803738317757,6,11.682242990654206,True,0,1,0,0,1
7728,28,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-04-17,264.0,1,10013.0,2.0,1.0,1.0,4.0,At Risk,Sports & Fitness,0.14285714285714285,4,15.285714285714286,False,0,1,0,0,0
7729,24,Male,Kathmandu,Medium,Mobile,True,Sports & Fitness,2022-12-31,88.0,3,15871.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.0684931506849315,6,10.876712328767123,True,0,1,0,1,1
7730,24,Female,Bhaktapur,Low,Mobile,False,Phone Accessories,2022-11-22,175.0,1,4978.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.09090909090909091,4,16.09090909090909,True,1,0,0,0,1
7731,22,Female,Bhaktapur,Low,Mobile,True,Beauty & Personal Care,2024-05-15,101.0,2,36691.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.0,6,11.142857142857142,True,1,0,0,1,1
7732,23,Female,Hetauda,Low,Mobile,True,Electronics,2022-03-15,225.0,1,7660.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.18181818181818182,5,12.909090909090908,False,1,0,0,1,0
7733,26,Female,Kathmandu,Medium,Mobile,False,Electronics,2022-01-29,113.0,1,4828.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.08888888888888889,6,12.755555555555556,True,1,1,0,0,1
7734,27,Female,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-07-12,20.0,1,6783.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.10714285714285714,6,13.035714285714286,True,1,0,0,0,1
7735,20,Male,Birgunj,Low,Desktop,False,Phone Accessories,2023-02-10,116.0,1,11531.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.07894736842105263,6,12.026315789473685,True,0,0,1,0,1
7736,19,Female,Pokhara,Low,Mobile,True,Fashion,2023-07-09,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.1,6,11.9,True,1,0,0,1,1
7737,25,Male,Birgunj,Medium,Desktop,True,Beauty & Personal Care,2022-09-04,117.0,4,36379.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.10526315789473684,6,12.736842105263158,False,0,1,1,1,0
7738,21,Female,Kathmandu,High,Mobile,True,Fashion,2022-09-29,283.0,1,4273.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.2,6,8.6,True,1,2,0,1,1
7739,24,Female,Butwal,Low,Mobile,True,Beauty & Personal Care,2024-02-22,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.2,3,11.6,False,1,0,0,1,0
7740,18,Female,Kathmandu,Low,Mobile,True,Electronics,2022-02-19,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.09375,6,11.15625,False,1,0,0,1,0
7741,23,Male,Bhaktapur,Medium,Mobile,False,Phone Accessories,2022-04-09,239.0,1,5522.0,2.0,1.0,1.0,4.0,At Risk,Phone Accessories,0.08333333333333333,6,12.36111111111111,True,0,1,0,0,1
7742,19,Male,Kathmandu,Medium,Desktop,False,Electronics,2023-06-09,35.0,2,156838.0,5.0,1.0,2.0,8.0,Potential,Electronics,0.06451612903225806,6,9.774193548387096,True,0,1,1,0,1
7743,25,Male,Biratnagar,Low,Mobile,False,Electronics,2023-10-31,55.0,2,245470.0,5.0,1.0,3.0,9.0,Loyal,Electronics,0.02857142857142857,6,11.971428571428572,True,0,0,0,0,1
7744,25,Female,Birgunj,Low,Mobile,False,Beauty & Personal Care,2022-06-27,59.0,6,29763.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.015384615384615385,6,12.892307692307693,True,1,0,0,0,1
7745,24,Male,Kathmandu,Low,Mobile,False,Electronics,2022-12-19,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.13043478260869565,6,11.543478260869565,True,0,0,0,0,1
7746,26,Male,Bhaktapur,High,Mobile,False,Phone Accessories,2022-07-07,153.0,2,9129.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.0,3,13.0,False,0,2,0,0,0
7747,26,Male,Bhaktapur,Medium,Desktop,True,Fashion,2024-05-23,23.0,1,1779.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.17857142857142858,6,11.142857142857142,True,0,1,1,1,1
7748,25,Male,Birgunj,High,Mobile,True,Electronics,2022-12-15,117.0,11,322733.0,4.0,2.0,3.0,9.0,Loyal,Electronics,0.06329113924050633,6,11.278481012658228,True,0,2,0,1,1
7749,24,Female,Butwal,Medium,Tablet,False,Fashion,2024-01-26,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.1,6,10.9,True,1,1,2,0,1
7750,24,Female,Lalitpur,Medium,Tablet,True,Beauty & Personal Care,2023-02-05,122.0,3,12664.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.06666666666666667,6,13.333333333333334,True,1,1,2,1,1
7751,26,Male,Biratnagar,Low,Mobile,False,Fashion,2023-06-13,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.13043478260869565,6,13.043478260869565,False,0,0,0,0,0
7752,24,Female,Kathmandu,Low,Mobile,False,Electronics,2023-07-06,62.0,1,6082.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.07142857142857142,6,10.095238095238095,True,1,0,0,0,1
7753,24,Female,Butwal,Medium,Desktop,False,Electronics,2022-03-14,121.0,2,9714.0,4.0,1.0,1.0,6.0,Potential,Electronics,0.0625,6,14.3125,True,1,1,1,0,1
7754,25,Female,Bhaktapur,Low,Mobile,False,Phone Accessories,2024-05-15,31.0,5,46214.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.028169014084507043,6,10.56338028169014,True,1,0,0,0,1
7755,18,Female,Dharan,Low,Mobile,False,Electronics,2023-02-20,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,6,11.820512820512821,True,1,0,0,0,1
7756,22,Female,Kathmandu,Medium,Mobile,False,Electronics,2022-08-23,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.21052631578947367,5,11.052631578947368,True,1,1,0,0,1
7757,21,Male,Birgunj,High,Mobile,False,Electronics,2024-03-11,22.0,11,101738.0,5.0,2.0,1.0,8.0,Potential,Electronics,0.11320754716981132,6,10.150943396226415,True,0,2,0,0,1
7758,22,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2022-06-11,277.0,1,8147.0,2.0,1.0,1.0,4.0,At Risk,Fashion,0.18181818181818182,6,12.363636363636363,True,0,1,0,0,1
7759,18,Female,Hetauda,Low,Mobile,False,Sports & Fitness,2022-03-20,344.0,1,2095.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.08695652173913043,6,12.347826086956522,False,1,0,0,0,0
7760,26,Male,Butwal,Low,Desktop,False,Electronics,2023-11-12,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0,3,15.285714285714286,False,0,0,1,0,0
7761,26,Male,Biratnagar,Low,Desktop,True,Electronics,2023-12-12,301.0,1,2028.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.030303030303030304,6,11.878787878787879,True,0,0,1,1,1
7762,25,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-06-22,37.0,2,40000.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.06451612903225806,6,11.838709677419354,True,0,1,0,0,1
7763,26,Female,Lalitpur,Medium,Mobile,False,Sports & Fitness,2022-06-14,155.0,2,20002.0,3.0,1.0,1.0,5.0,At Risk,Sports & Fitness,0.10344827586206896,6,10.379310344827585,False,1,1,0,0,0
7764,21,Male,Butwal,Low,Mobile,False,Fashion,2022-06-08,84.0,3,31128.0,4.0,1.0,1.0,6.0,Potential,Fashion,0.08333333333333333,6,12.125,True,0,0,0,0,1
7765,26,Female,Lalitpur,Medium,Mobile,False,Beauty & Personal Care,2024-05-23,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.0,4,8.0,False,1,1,0,0,0
7766,26,Female,Kathmandu,High,Mobile,False,Sports & Fitness,2022-03-07,40.0,2,40765.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.1951219512195122,6,12.463414634146341,True,1,2,0,0,1
7767,21,Female,Dharan,Low,Mobile,True,Fashion,2024-02-28,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.08771929824561403,6,10.508771929824562,True,1,0,0,1,1
7768,24,Female,Kathmandu,Medium,Desktop,False,Electronics,2022-06-13,207.0,5,26589.0,3.0,1.0,1.0,5.0,At Risk,Beauty & Personal Care,0.12,6,11.16,True,1,1,1,0,1
7769,25,Male,Kathmandu,High,Mobile,False,Sports & Fitness,2022-09-17,39.0,7,125890.0,5.0,2.0,2.0,9.0,Loyal,Sports & Fitness,0.1323529411764706,6,11.941176470588236,True,0,2,0,0,1
7770,24,Female,Lalitpur,Medium,Mobile,False,Fashion,2022-07-03,173.0,2,27947.0,3.0,1.0,1.0,5.0,At Risk,Fashion,0.2222222222222222,6,10.88888888888889,True,1,1,0,0,1
7771,25,Male,Pokhara,Medium,Mobile,False,Fashion,2022-11-16,13.0,3,29355.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.09375,6,13.4375,True,0,1,0,0,1
7772,23,Female,Kathmandu,Medium,Desktop,True,Home & Kitchen,2023-07-16,337.0,1,31044.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.06896551724137931,6,10.586206896551724,False,1,1,1,1,0
7773,25,Male,Dharan,Low,Mobile,False,Home & Kitchen,2022-09-01,261.0,2,10937.0,2.0,1.0,1.0,4.0,At Risk,Home & Kitchen,0.0,6,12.0,True,0,0,0,0,1
7774,28,Male,Kathmandu,Medium,Mobile,True,Electronics,2023-03-30,189.0,1,10538.0,3.0,1.0,1.0,5.0,At Risk,Sports & Fitness,0.07142857142857142,6,11.785714285714286,True,0,1,0,1,1
7775,27,Female,Kathmandu,High,Desktop,False,Electronics,2023-11-17,37.0,7,38270.0,5.0,2.0,1.0,8.0,Potential,Electronics,0.07692307692307693,6,11.923076923076923,False,1,2,1,0,0
7776,30,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2024-02-25,67.0,1,3701.0,5.0,1.0,1.0,7.0,Potential,Phone Accessories,0.058823529411764705,6,10.411764705882353,True,1,1,0,0,1
7777,27,Female,Bhaktapur,Medium,Desktop,False,Fashion,2024-02-14,4.0,6,116355.0,5.0,2.0,1.0,8.0,Potential,Fashion,0.125,6,11.819444444444445,True,1,1,1,0,1
7778,23,Female,Kathmandu,Medium,Desktop,True,Fashion,2022-06-04,54.0,12,167507.0,5.0,3.0,2.0,10.0,Loyal,Fashion,0.06870229007633588,6,10.526717557251908,True,1,1,1,1,1
7779,28,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2022-08-28,262.0,1,6000.0,2.0,1.0,1.0,4.0,At Risk,Phone Accessories,0.125,6,12.5,True,1,0,0,0,1
7780,23,Female,Bhaktapur,Medium,Desktop,False,Electronics,2023-07-20,68.0,4,157988.0,5.0,1.0,2.0,8.0,Potential,Electronics,0.13157894736842105,6,11.894736842105264,True,1,1,1,0,1
7781,18,Male,Pokhara,Medium,Desktop,True,Fashion,2023-06-04,65.0,1,6625.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.3684210526315789,6,8.052631578947368,True,0,1,1,1,1
7782,30,Male,Biratnagar,High,Mobile,False,Electronics,2022-08-03,49.0,9,247470.0,5.0,2.0,3.0,10.0,Loyal,Electronics,0.0821917808219178,6,10.95890410958904,True,0,2,0,0,1
7783,30,Male,Butwal,Low,Mobile,False,Sports & Fitness,2022-07-11,121.0,2,20998.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.05405405405405406,6,12.108108108108109,True,0,0,0,0,1
7784,25,Male,Kathmandu,High,Mobile,False,Fashion,2022-11-10,35.0,2,24076.0,5.0,1.0,1.0,7.0,Potential,Beauty & Personal Care,0.1875,6,9.6875,False,0,2,0,0,0
7785,28,Female,Kathmandu,Medium,Mobile,False,Fashion,2023-11-14,67.0,2,16611.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.08823529411764706,6,12.029411764705882,True,1,1,0,0,1
7786,29,Other,Butwal,Low,Desktop,False,Home & Kitchen,2023-10-08,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.08,6,12.88,False,2,0,1,0,0
7787,23,Male,Biratnagar,Low,Mobile,False,Electronics,2022-01-11,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.05405405405405406,6,13.162162162162161,True,0,0,0,0,1
7788,23,Male,Biratnagar,High,Mobile,False,Electronics,2023-01-17,45.0,2,39624.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.12,6,11.04,True,0,2,0,0,1
7789,23,Male,Kathmandu,Medium,Mobile,False,Electronics,2024-01-06,112.0,7,215096.0,4.0,2.0,2.0,8.0,Potential,Electronics,0.11627906976744186,6,10.267441860465116,True,0,1,0,0,1
7790,24,Female,Bhaktapur,Low,Mobile,False,Fashion,2023-06-15,46.0,3,23802.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.0738255033557047,6,10.624161073825503,True,1,0,0,0,1
7791,24,Male,Hetauda,Medium,Mobile,True,Fashion,2023-03-22,131.0,6,58092.0,4.0,2.0,1.0,7.0,Potential,Fashion,0.14084507042253522,6,10.943661971830986,True,0,1,0,1,1
7792,23,Male,Lalitpur,Low,Mobile,True,Fashion,2024-02-24,92.0,2,26340.0,4.0,1.0,1.0,6.0,Potential,Sports & Fitness,0.0,6,11.333333333333334,True,0,0,0,1,1
7793,24,Female,Chitwan,Low,Desktop,False,Beauty & Personal Care,2022-09-24,111.0,3,22835.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.07575757575757576,6,11.621212121212121,True,1,0,1,0,1
7794,23,Female,Butwal,Low,Mobile,True,Fashion,2022-05-13,63.0,1,8365.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.06172839506172839,6,10.54320987654321,True,1,0,0,1,1
7795,30,Female,Kathmandu,Medium,Mobile,True,Beauty & Personal Care,2023-02-18,147.0,1,8000.0,4.0,1.0,1.0,6.0,Potential,Beauty & Personal Care,0.11627906976744186,6,11.372093023255815,True,1,1,0,1,1
7796,27,Female,Pokhara,Low,Desktop,False,Phone Accessories,2023-08-02,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.07142857142857142,5,12.857142857142858,False,1,0,1,0,0
7797,26,Male,Bhaktapur,Low,Mobile,True,Phone Accessories,2023-10-07,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.0,4,12.444444444444445,True,0,0,0,1,1
7798,23,Male,Kathmandu,Medium,Mobile,False,Home & Kitchen,2023-07-15,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Home & Kitchen,0.375,4,11.875,False,0,1,0,0,0
7799,18,Female,Kathmandu,Medium,Mobile,False,Electronics,2023-01-17,286.0,2,152469.0,2.0,1.0,2.0,5.0,At Risk,Electronics,0.16216216216216217,6,11.64864864864865,True,1,1,0,0,1
7800,22,Male,Lalitpur,Low,Tablet,False,Phone Accessories,2022-08-24,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Phone Accessories,0.05,6,12.9,False,0,0,2,0,0
7801,24,Male,Pokhara,Low,Mobile,True,Home & Kitchen,2024-04-02,60.0,2,34325.0,5.0,1.0,1.0,7.0,Potential,Home & Kitchen,0.0547945205479452,6,11.027397260273972,True,0,0,0,1,1
7802,25,Female,Kathmandu,High,Desktop,False,Beauty & Personal Care,2023-10-18,57.0,1,9597.0,5.0,1.0,1.0,7.0,Potential,Fashion,0.15789473684210525,6,11.842105263157896,False,1,2,1,0,0
7803,20,Male,Kathmandu,Low,Mobile,False,Electronics,2022-12-21,218.0,1,14432.0,3.0,1.0,1.0,5.0,At Risk,Electronics,0.0,6,12.5625,False,0,0,0,0,0
7804,29,Male,Biratnagar,Low,Mobile,False,Electronics,2022-08-03,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.0625,5,9.4375,False,0,0,0,0,0
7805,24,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-10-29,60.0,7,74967.0,5.0,2.0,1.0,8.0,Potential,Phone Accessories,0.029411764705882353,6,11.529411764705882,True,0,0,0,0,1
7806,24,Female,Kathmandu,Medium,Mobile,True,Phone Accessories,2023-10-05,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Electronics,0.05555555555555555,6,15.444444444444445,True,1,1,0,1,1
7807,26,Female,Lalitpur,Low,Mobile,False,Phone Accessories,2023-09-28,161.0,6,140752.0,3.0,2.0,2.0,7.0,Potential,Phone Accessories,0.05555555555555555,6,11.023809523809524,True,1,0,0,0,1
7808,20,Male,Pokhara,Medium,Mobile,False,Sports & Fitness,2023-12-14,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Sports & Fitness,0.14285714285714285,6,11.095238095238095,True,0,1,0,0,1
7809,24,Female,Biratnagar,Low,Desktop,False,Fashion,2024-03-12,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Fashion,0.1111111111111111,6,11.037037037037036,True,1,0,1,0,1
7810,22,Female,Chitwan,Medium,Desktop,True,Electronics,2023-07-16,15.0,2,25296.0,5.0,1.0,1.0,7.0,Potential,Electronics,0.1,6,11.45,False,1,1,1,1,0
7811,21,Female,Kathmandu,Medium,Mobile,False,Electronics,2022-02-16,30.0,6,85078.0,5.0,2.0,1.0,8.0,Potential,Electronics,0.08695652173913043,6,11.884057971014492,True,1,1,0,0,1
7812,24,Female,Butwal,Medium,Mobile,False,Fashion,2023-11-19,77.0,3,36255.0,4.0,1.0,1.0,6.0,Potential,Phone Accessories,0.11538461538461539,6,13.153846153846153,True,1,1,0,0,1
7813,25,Male,Biratnagar,Low,Desktop,True,Phone Accessories,2022-08-15,366.0,0,0.0,1.0,1.0,1.0,3.0,At Risk,Beauty & Personal Care,0.07142857142857142,6,10.5,False,0,0,1,1,0
