product_id,product_name,category,subcategory,brand,price_npr,rating,review_count,festival_relevance,in_stock,price_tier,popularity_count,view,wishlist,purchase,conversion_rate,category_enc,price_tier_enc,festival_enc
557,Milton Bedding #557,Home & Kitchen,Bedding,Milton,25000,4.0,8,Dashain,True,Luxury,596,557,53,22,0.03942652329749104,5,3,1
558,Asus Cameras #558,Electronics,Cameras,Asus,76536,4.7,12,Dashain,True,Luxury,319,306,17,6,0.019543973941368076,2,3,1
559,HP Tablets #559,Electronics,Tablets,HP,34889,3.3,15,Dashain,True,Luxury,318,282,24,18,0.0636042402826855,2,3,1
560,Zara Jackets #560,Fashion,Jackets,Zara,12702,4.6,75,Tihar,True,Premium,344,283,51,23,0.08098591549295775,1,2,2
561,Milton Decor #561,Home & Kitchen,Decor,Milton,12249,4.8,25,Dashain,True,Premium,636,571,56,49,0.08566433566433566,5,2,1
562,Himalaya Makeup #562,Beauty & Personal Care,Makeup,Himalaya,3328,4.2,6,Tihar,False,Mid,421,359,48,23,0.06388888888888888,0,1,2
563,HP Smartphones #563,Electronics,Smartphones,HP,53589,4.1,318,Dashain,True,Luxury,308,307,12,3,0.00974025974025974,2,3,1
564,Dove Makeup #564,Beauty & Personal Care,Makeup,Dove,6857,3.3,285,Tihar,True,Premium,476,408,60,30,0.07334963325183375,0,2,2
565,Cottonworld Shoes #565,Fashion,Shoes,Cottonworld,15000,4.1,9,Tihar,True,Premium,396,338,46,30,0.08849557522123894,1,2,2
566,Wrangler Kurtis #566,Fashion,Kurtis,Wrangler,6843,4.0,125,Tihar,True,Premium,383,319,52,32,0.1,1,2,2
567,Vivo Headphones #567,Electronics,Headphones,Vivo,72011,4.4,109,Dashain,True,Luxury,284,278,7,5,0.017921146953405017,2,3,1
568,Dove Sunscreen #568,Beauty & Personal Care,Sunscreen,Dove,6073,3.5,23,Tihar,True,Premium,478,397,59,41,0.10301507537688442,0,2,2
569,Anker Cases #569,Phone Accessories,Cases,Anker,4183,4.4,23,Dashain,True,Mid,364,314,41,24,0.0761904761904762,3,1,1
570,Levi's Ethnic Wear #570,Fashion,Ethnic Wear,Levi's,6328,4.5,7,Tihar,True,Premium,377,325,41,27,0.08282208588957055,1,2,2
571,Garnier Sunscreen #571,Beauty & Personal Care,Sunscreen,Garnier,6291,4.0,37,Tihar,True,Premium,464,403,48,41,0.10148514851485149,0,2,2
572,Himalaya Makeup #572,Beauty & Personal Care,Makeup,Himalaya,3774,4.3,5,Tihar,True,Mid,458,390,47,37,0.09462915601023018,0,1,2
573,Cosco Gym Equipment #573,Sports & Fitness,Gym Equipment,Cosco,4409,4.9,80,Dashain,True,Mid,587,523,62,40,0.07633587786259542,4,1,1
574,Allen Solly Ethnic Wear #574,Fashion,Ethnic Wear,Allen Solly,10082,4.4,30,Tihar,True,Premium,383,323,57,25,0.07716049382716049,1,2,2
575,Nivia Yoga #575,Sports & Fitness,Yoga,Nivia,10500,3.6,13,Dashain,True,Premium,601,513,72,51,0.09922178988326848,4,2,1
576,Dell Laptops #576,Electronics,Laptops,Dell,62818,4.4,41,Dashain,True,Luxury,294,290,12,8,0.027491408934707903,2,3,1
577,Loreal Sunscreen #577,Beauty & Personal Care,Sunscreen,Loreal,3973,4.1,199,Tihar,True,Mid,444,394,49,26,0.06582278481012659,0,1,2
578,Vivo Headphones #578,Electronics,Headphones,Vivo,113588,4.2,43,Dashain,True,Luxury,304,302,13,6,0.019801980198019802,2,3,1
579,Cottonworld Kurtis #579,Fashion,Kurtis,Cottonworld,3957,4.7,174,Tihar,True,Mid,382,320,44,34,0.1059190031152648,1,1,2
580,Allen Solly Kurta #580,Fashion,Kurta,Allen Solly,11835,4.3,90,Tihar,True,Premium,414,369,44,26,0.07027027027027027,1,2,2
581,Milton Air Purifiers #581,Home & Kitchen,Air Purifiers,Milton,6694,3.8,29,Dashain,True,Premium,667,567,83,53,0.09330985915492958,5,2,1
582,Belkin Chargers #582,Phone Accessories,Chargers,Belkin,4622,3.9,47,Dashain,True,Mid,413,348,53,28,0.08022922636103152,3,1,1
583,Dell Smart Watches #583,Electronics,Smart Watches,Dell,47611,4.7,45,Dashain,True,Luxury,342,309,25,23,0.07419354838709677,2,3,1
584,Vector X Cricket #584,Sports & Fitness,Cricket,Vector X,6315,3.5,198,Dashain,True,Premium,611,513,67,64,0.1245136186770428,4,2,1
585,Samsung Laptops #585,Electronics,Laptops,Samsung,68049,3.7,39,Dashain,True,Luxury,333,319,13,12,0.0375,2,3,1
586,Local Cleaning #586,Home & Kitchen,Cleaning,Local,5687,4.5,253,Dashain,True,Premium,562,501,67,43,0.08565737051792828,5,2,1
587,HP Tablets #587,Electronics,Tablets,HP,46552,4.1,206,Dashain,True,Luxury,274,251,17,15,0.05952380952380952,2,3,1
588,Oppo Speakers #588,Electronics,Speakers,Oppo,115585,4.0,449,Dashain,True,Luxury,290,281,9,8,0.028368794326241134,2,3,1
589,Dell Smartphones #589,Electronics,Smartphones,Dell,72052,3.9,254,Dashain,True,Luxury,325,315,11,13,0.04113924050632911,2,3,1
590,Asus Speakers #590,Electronics,Speakers,Asus,46120,3.5,15,Dashain,True,Luxury,327,296,22,19,0.06397306397306397,2,3,1
591,Vector X Badminton #591,Sports & Fitness,Badminton,Vector X,18812,4.0,164,Dashain,True,Premium,582,520,60,42,0.08061420345489444,4,2,1
592,Apple Headphones #592,Electronics,Headphones,Apple,46401,3.4,86,Dashain,True,Luxury,328,311,20,10,0.03205128205128205,2,3,1
593,Tefal Cookware #593,Home & Kitchen,Cookware,Tefal,9210,4.5,78,Dashain,True,Premium,577,501,61,42,0.08366533864541832,5,2,1
594,Nepali Designs Kurta #594,Fashion,Kurta,Nepali Designs,6664,4.1,27,Tihar,False,Premium,424,352,58,35,0.09915014164305949,1,2,2
595,Anker Cables #595,Phone Accessories,Cables,Anker,3344,4.6,192,Dashain,True,Mid,401,327,49,39,0.11890243902439024,3,1,1
596,Ugreen Earbuds #596,Phone Accessories,Earbuds,Ugreen,6000,4.6,291,Dashain,True,Premium,438,381,47,38,0.09947643979057591,3,2,1
597,Biotique Men's Grooming #597,Beauty & Personal Care,Men's Grooming,Biotique,3822,4.5,32,Tihar,True,Mid,448,386,57,31,0.08010335917312661,0,1,2
598,Pigeon Air Purifiers #598,Home & Kitchen,Air Purifiers,Pigeon,24199,4.2,154,Dashain,True,Luxury,614,590,39,25,0.04230118443316413,5,3,1
599,Asus Headphones #599,Electronics,Headphones,Asus,42521,4.5,6,Dashain,True,Luxury,299,281,19,9,0.031914893617021274,2,3,1
600,Apple Headphones #600,Electronics,Headphones,Apple,98997,4.2,224,Dashain,True,Luxury,333,324,12,8,0.024615384615384615,2,3,1
601,Wrangler Jackets #601,Fashion,Jackets,Wrangler,14183,4.6,156,Tihar,False,Premium,393,319,51,34,0.10625,1,2,2
602,Loreal Perfume #602,Beauty & Personal Care,Perfume,Loreal,8000,3.9,5,Tihar,False,Premium,434,374,44,35,0.09333333333333334,0,2,2
603,Allen Solly Saree #603,Fashion,Saree,Allen Solly,10787,4.7,33,Tihar,True,Premium,379,319,49,28,0.0875,1,2,2
604,Oppo Speakers #604,Electronics,Speakers,Oppo,116900,3.9,55,Dashain,True,Luxury,322,308,13,10,0.032362459546925564,2,3,1
605,Wrangler Jeans #605,Fashion,Jeans,Wrangler,7648,3.2,110,Tihar,True,Premium,397,340,47,31,0.09090909090909091,1,2,2
606,OnePlus Cameras #606,Electronics,Cameras,OnePlus,150000,4.6,29,Dashain,True,Luxury,301,295,8,10,0.033783783783783786,2,3,1
607,Himalaya Skincare #607,Beauty & Personal Care,Skincare,Himalaya,8000,3.7,102,Tihar,True,Premium,441,378,40,36,0.09498680738786279,0,2,2
608,Nivia Cricket #608,Sports & Fitness,Cricket,Nivia,30000,3.9,74,Dashain,True,Luxury,600,572,41,32,0.055846422338568937,4,3,1
609,Allen Solly T-Shirts #609,Fashion,T-Shirts,Allen Solly,10830,4.8,13,Tihar,True,Premium,389,337,43,26,0.07692307692307693,1,2,2
610,Allen Solly Kurta #610,Fashion,Kurta,Allen Solly,15000,3.8,772,Tihar,True,Premium,379,328,48,28,0.0851063829787234,1,2,2
611,Vivo Headphones #611,Electronics,Headphones,Vivo,150000,2.8,18,Dashain,True,Luxury,328,328,8,6,0.0182370820668693,2,3,1
612,Generic Outdoor Gear #612,Sports & Fitness,Outdoor Gear,Generic,27466,3.5,18,Dashain,True,Luxury,579,564,36,21,0.03716814159292035,4,3,1
613,Wrangler Kurta #613,Fashion,Kurta,Wrangler,3596,4.6,102,Tihar,False,Mid,405,343,48,29,0.08430232558139535,1,1,2
614,Nivea Sunscreen #614,Beauty & Personal Care,Sunscreen,Nivea,3024,4.8,25,Tihar,True,Mid,465,414,42,39,0.09397590361445783,0,1,2
615,Anker Screen Protectors #615,Phone Accessories,Screen Protectors,Anker,3566,4.4,34,Dashain,True,Mid,388,329,48,34,0.10303030303030303,3,1,1
616,Generic Power Banks #616,Phone Accessories,Power Banks,Generic,4546,3.4,422,Dashain,True,Mid,399,340,51,29,0.08504398826979472,3,1,1
617,Milton Cookware #617,Home & Kitchen,Cookware,Milton,16340,3.8,87,Dashain,True,Premium,584,512,64,40,0.07797270955165692,5,2,1
618,Samsung Laptops #618,Electronics,Laptops,Samsung,20532,3.5,4,Dashain,True,Luxury,280,250,19,16,0.06374501992031872,2,3,1
619,HP Cameras #619,Electronics,Cameras,HP,82219,4.9,92,Dashain,True,Luxury,297,291,6,10,0.03424657534246575,2,3,1
620,Yonex Yoga #620,Sports & Fitness,Yoga,Yonex,24505,3.7,586,Dashain,True,Luxury,598,576,44,19,0.03292894280762565,4,3,1
621,Tefal Decor #621,Home & Kitchen,Decor,Tefal,14832,4.2,86,Dashain,False,Premium,595,516,62,44,0.0851063829787234,5,2,1
622,Milton Cookware #622,Home & Kitchen,Cookware,Milton,9805,4.3,36,Dashain,True,Premium,584,504,56,61,0.12079207920792079,5,2,1
623,Biotique Makeup #623,Beauty & Personal Care,Makeup,Biotique,2546,4.7,327,Tihar,True,Mid,455,384,50,39,0.1012987012987013,0,1,2
624,Anker Chargers #624,Phone Accessories,Chargers,Anker,6000,4.5,73,Dashain,True,Premium,403,345,51,26,0.07514450867052024,3,2,1
625,Zara Ethnic Wear #625,Fashion,Ethnic Wear,Zara,7316,3.4,179,Tihar,True,Premium,401,336,51,28,0.0830860534124629,1,2,2
626,Oppo Headphones #626,Electronics,Headphones,Oppo,98048,3.8,56,Dashain,True,Luxury,316,312,9,10,0.03194888178913738,2,3,1
627,Anker Screen Protectors #627,Phone Accessories,Screen Protectors,Anker,6000,4.4,272,Dashain,True,Premium,425,347,55,42,0.1206896551724138,3,2,1
628,Garnier Makeup #628,Beauty & Personal Care,Makeup,Garnier,2616,3.7,208,Tihar,True,Mid,473,411,49,32,0.07766990291262135,0,1,2
629,Vivo Cameras #629,Electronics,Cameras,Vivo,135072,3.8,220,Dashain,False,Luxury,318,318,7,4,0.012539184952978056,2,3,1
630,Allen Solly Saree #630,Fashion,Saree,Allen Solly,7915,3.7,64,Tihar,True,Premium,367,314,32,37,0.11746031746031746,1,2,2
631,Baseus Chargers #631,Phone Accessories,Chargers,Baseus,2217,4.0,1167,Dashain,True,Mid,409,345,47,30,0.08670520231213873,3,1,1
632,Cottonworld Jackets #632,Fashion,Jackets,Cottonworld,5282,3.8,88,Tihar,True,Premium,400,338,35,40,0.11799410029498525,1,2,2
633,Cottonworld Kurtis #633,Fashion,Kurtis,Cottonworld,10647,4.3,19,Tihar,True,Premium,359,317,32,28,0.0880503144654088,1,2,2
634,Himalaya Haircare #634,Beauty & Personal Care,Haircare,Himalaya,1779,4.5,142,Tihar,True,Mid,444,388,55,23,0.05912596401028278,0,1,2
635,Belkin Stands #635,Phone Accessories,Stands,Belkin,2907,4.5,486,Dashain,True,Mid,390,334,48,27,0.08059701492537313,3,1,1
636,Levi's Jeans #636,Fashion,Jeans,Levi's,4499,4.2,100,Tihar,True,Mid,380,310,51,34,0.10932475884244373,1,1,2
637,Zara Kurtis #637,Fashion,Kurtis,Zara,15000,4.8,181,Tihar,True,Premium,393,327,55,29,0.08841463414634146,1,2,2
638,Generic Cricket #638,Sports & Fitness,Cricket,Generic,8612,3.8,23,Dashain,False,Premium,544,475,60,43,0.09033613445378151,4,2,1
639,HP Tablets #639,Electronics,Tablets,HP,130209,4.2,28,Dashain,True,Luxury,294,281,14,9,0.031914893617021274,2,3,1
640,HP Cameras #640,Electronics,Cameras,HP,86309,4.6,106,Dashain,True,Luxury,301,294,15,4,0.013559322033898305,2,3,1
641,Nepali Designs Ethnic Wear #641,Fashion,Ethnic Wear,Nepali Designs,8832,4.9,69,Tihar,True,Premium,409,344,42,39,0.11304347826086956,1,2,2
642,Belkin Power Banks #642,Phone Accessories,Power Banks,Belkin,6000,4.5,16,Dashain,True,Premium,390,336,43,25,0.07418397626112759,3,2,1
643,Prestige Decor #643,Home & Kitchen,Decor,Prestige,6962,3.8,13,Dashain,True,Premium,630,532,90,48,0.0900562851782364,5,2,1
644,Samsung Smart Watches #644,Electronics,Smart Watches,Samsung,112106,4.4,47,Dashain,True,Luxury,314,310,12,2,0.006430868167202572,2,3,1
645,Wrangler Ethnic Wear #645,Fashion,Ethnic Wear,Wrangler,11139,4.6,49,Tihar,True,Premium,419,350,45,41,0.1168091168091168,1,2,2
646,Cottonworld Kurta #646,Fashion,Kurta,Cottonworld,6843,4.7,72,Tihar,True,Premium,437,362,46,41,0.11294765840220386,1,2,2
647,Anker Chargers #647,Phone Accessories,Chargers,Anker,2902,4.3,45,Dashain,True,Mid,375,322,39,33,0.1021671826625387,3,1,1
648,Vivo Smart Watches #648,Electronics,Smart Watches,Vivo,67780,4.3,354,Dashain,True,Luxury,320,307,14,9,0.02922077922077922,2,3,1
649,Pigeon Bedding #649,Home & Kitchen,Bedding,Pigeon,7492,3.8,304,Dashain,True,Premium,614,536,65,49,0.09124767225325885,5,2,1
650,Generic Earbuds #650,Phone Accessories,Earbuds,Generic,4414,4.6,96,Dashain,True,Mid,385,334,44,28,0.08358208955223881,3,1,1
651,OnePlus Smart Watches #651,Electronics,Smart Watches,OnePlus,63104,3.0,15,Dashain,True,Luxury,272,266,12,7,0.026217228464419477,2,3,1
652,Nepali Designs T-Shirts #652,Fashion,T-Shirts,Nepali Designs,5891,3.7,333,Tihar,True,Premium,382,310,54,32,0.10289389067524116,1,2,2
653,Dell Laptops #653,Electronics,Laptops,Dell,82570,4.8,57,Dashain,True,Luxury,332,327,12,9,0.027439024390243903,2,3,1
654,Nivia Outdoor Gear #654,Sports & Fitness,Outdoor Gear,Nivia,8453,4.3,222,Dashain,True,Premium,604,523,81,43,0.08206106870229007,4,2,1
655,Vivo Cameras #655,Electronics,Cameras,Vivo,104401,4.3,25,Dashain,True,Luxury,327,316,15,11,0.03470031545741325,2,3,1
656,Mamaearth Perfume #656,Beauty & Personal Care,Perfume,Mamaearth,3112,3.7,11,Tihar,True,Mid,439,385,54,24,0.06217616580310881,0,1,2
657,Wrangler T-Shirts #657,Fashion,T-Shirts,Wrangler,10169,4.8,389,Tihar,True,Premium,390,327,51,31,0.09451219512195122,1,2,2
658,Nivea Skincare #658,Beauty & Personal Care,Skincare,Nivea,7261,2.7,32,Tihar,True,Premium,427,360,53,34,0.09418282548476455,0,2,2
659,Allen Solly Jeans #659,Fashion,Jeans,Allen Solly,7756,3.2,353,Tihar,False,Premium,426,360,49,32,0.0886426592797784,1,2,2
660,Prestige Cleaning #660,Home & Kitchen,Cleaning,Prestige,6625,2.9,29,Dashain,True,Premium,613,535,67,56,0.1044776119402985,5,2,1
661,Ugreen Stands #661,Phone Accessories,Stands,Ugreen,1153,4.0,8,Dashain,True,Mid,414,362,40,34,0.09366391184573003,3,1,1
662,Himalaya Men's Grooming #662,Beauty & Personal Care,Men's Grooming,Himalaya,6617,3.5,174,Tihar,True,Premium,464,411,45,35,0.08495145631067962,0,2,2
663,Nivea Sunscreen #663,Beauty & Personal Care,Sunscreen,Nivea,4273,4.7,60,Tihar,True,Mid,438,356,66,41,0.11484593837535013,0,1,2
664,Wrangler T-Shirts #664,Fashion,T-Shirts,Wrangler,3106,4.0,50,Tihar,True,Mid,409,342,53,28,0.08163265306122448,1,1,2
665,Zara T-Shirts #665,Fashion,T-Shirts,Zara,15000,4.1,30,Tihar,True,Premium,423,357,52,31,0.08659217877094973,1,2,2
666,Vivo Laptops #666,Electronics,Laptops,Vivo,29138,3.6,212,Dashain,True,Luxury,312,285,19,17,0.05944055944055944,2,3,1
667,Local Storage #667,Home & Kitchen,Storage,Local,16569,3.3,73,Dashain,False,Premium,625,541,79,40,0.07380073800738007,5,2,1
668,Tefal Air Purifiers #668,Home & Kitchen,Air Purifiers,Tefal,5262,4.0,22,Dashain,True,Premium,620,532,65,60,0.1125703564727955,5,2,1
669,Levi's Kurta #669,Fashion,Kurta,Levi's,10871,2.7,60,Tihar,True,Premium,384,309,59,28,0.09032258064516129,1,2,2
670,Cosco Outdoor Gear #670,Sports & Fitness,Outdoor Gear,Cosco,8495,4.6,228,Dashain,True,Premium,538,469,62,42,0.08936170212765958,4,2,1
671,Zara Jackets #671,Fashion,Jackets,Zara,4027,2.8,64,Tihar,False,Mid,407,361,45,26,0.0718232044198895,1,1,2
672,Prestige Bedding #672,Home & Kitchen,Bedding,Prestige,10515,4.4,57,Dashain,True,Premium,630,539,84,55,0.10185185185185185,5,2,1
673,Asus Speakers #673,Electronics,Speakers,Asus,150000,4.9,57,Dashain,True,Luxury,304,290,14,8,0.027491408934707903,2,3,1
674,Wrangler Saree #674,Fashion,Saree,Wrangler,15000,4.9,22,Tihar,True,Premium,396,332,54,27,0.08108108108108109,1,2,2
675,Baseus Cases #675,Phone Accessories,Cases,Baseus,4800,4.3,486,Dashain,True,Mid,406,341,43,39,0.11403508771929824,3,1,1
676,Oppo Laptops #676,Electronics,Laptops,Oppo,64511,4.4,18,Dashain,True,Luxury,302,299,11,8,0.02666666666666667,2,3,1
677,Biotique Skincare #677,Beauty & Personal Care,Skincare,Biotique,4437,3.8,2238,Tihar,True,Mid,470,401,59,34,0.0845771144278607,0,1,2
678,Realme Smartphones #678,Electronics,Smartphones,Realme,150000,4.3,89,Dashain,True,Luxury,331,317,14,10,0.031446540880503145,2,3,1
679,Wrangler Saree #679,Fashion,Saree,Wrangler,3185,4.1,214,Tihar,True,Mid,368,332,38,20,0.06006006006006006,1,1,2
680,Samsung Cameras #680,Electronics,Cameras,Samsung,64015,3.6,227,Dashain,True,Luxury,337,337,5,6,0.01775147928994083,2,3,1
681,Nepali Designs Kurtis #681,Fashion,Kurtis,Nepali Designs,13151,4.7,20,Tihar,False,Premium,365,311,47,21,0.0673076923076923,1,2,2
682,Apple Smartphones #682,Electronics,Smartphones,Apple,35930,3.9,4,Dashain,True,Luxury,298,275,25,10,0.036231884057971016,2,3,1
683,Nepali Designs Jackets #683,Fashion,Jackets,Nepali Designs,8321,4.3,104,Tihar,True,Premium,369,315,40,30,0.0949367088607595,1,2,2
684,Xiaomi Cameras #684,Electronics,Cameras,Xiaomi,93605,4.4,50,Dashain,True,Luxury,291,280,13,7,0.02491103202846975,2,3,1
685,Anker Stands #685,Phone Accessories,Stands,Anker,3510,4.1,333,Dashain,True,Mid,397,351,37,29,0.08238636363636363,3,1,1
686,Cottonworld Jackets #686,Fashion,Jackets,Cottonworld,6034,4.1,41,Tihar,True,Premium,417,367,50,19,0.051630434782608696,1,2,2
687,Asus Tablets #687,Electronics,Tablets,Asus,117473,3.4,121,Dashain,True,Luxury,331,331,12,6,0.018072289156626505,2,3,1
688,Biotique Sunscreen #688,Beauty & Personal Care,Sunscreen,Biotique,1691,4.5,29,Tihar,True,Mid,457,389,58,26,0.06666666666666667,0,1,2
689,Himalaya Skincare #689,Beauty & Personal Care,Skincare,Himalaya,8000,2.9,223,Tihar,True,Premium,435,377,43,41,0.10846560846560846,0,2,2
690,Nivia Yoga #690,Sports & Fitness,Yoga,Nivia,21802,4.5,271,Dashain,False,Luxury,602,569,45,28,0.04912280701754386,4,3,1
691,Levi's Kurta #691,Fashion,Kurta,Levi's,11691,4.4,425,Tihar,True,Premium,387,318,48,32,0.10031347962382445,1,2,2
692,Realme Speakers #692,Electronics,Speakers,Realme,38178,3.9,48,Dashain,True,Luxury,323,301,19,13,0.04304635761589404,2,3,1
693,Local Storage #693,Home & Kitchen,Storage,Local,24528,4.9,271,Dashain,True,Luxury,587,554,44,34,0.06126126126126126,5,3,1
694,Nepali Designs Saree #694,Fashion,Saree,Nepali Designs,14891,4.4,33,Tihar,True,Premium,341,286,48,22,0.07665505226480836,1,2,2
695,Allen Solly Kurtis #695,Fashion,Kurtis,Allen Solly,7660,3.8,151,Tihar,True,Premium,394,330,61,25,0.0755287009063444,1,2,2
696,Apple Headphones #696,Electronics,Headphones,Apple,24825,3.7,115,Dashain,True,Luxury,308,279,23,19,0.06785714285714285,2,3,1
697,Himalaya Men's Grooming #697,Beauty & Personal Care,Men's Grooming,Himalaya,1726,4.6,13,Tihar,True,Mid,450,391,55,30,0.07653061224489796,0,1,2
698,OnePlus Headphones #698,Electronics,Headphones,OnePlus,48292,3.7,21,Dashain,True,Luxury,299,274,23,11,0.04,2,3,1
699,Belkin Power Banks #699,Phone Accessories,Power Banks,Belkin,1470,4.4,203,Dashain,False,Mid,392,339,47,24,0.07058823529411765,3,1,1
700,Apple Tablets #700,Electronics,Tablets,Apple,42310,4.6,36,Dashain,True,Luxury,278,247,27,16,0.06451612903225806,2,3,1
701,Tefal Decor #701,Home & Kitchen,Decor,Tefal,8043,3.9,726,Dashain,True,Premium,605,531,63,52,0.09774436090225563,5,2,1
702,Pigeon Decor #702,Home & Kitchen,Decor,Pigeon,15819,4.1,296,Dashain,True,Premium,596,523,67,43,0.08206106870229007,5,2,1
703,Nivea Skincare #703,Beauty & Personal Care,Skincare,Nivea,5251,4.7,111,Tihar,True,Premium,453,374,61,33,0.088,0,2,2
704,Prestige Decor #704,Home & Kitchen,Decor,Prestige,9225,3.6,160,Dashain,True,Premium,611,533,62,45,0.08426966292134831,5,2,1
705,Belkin Earbuds #705,Phone Accessories,Earbuds,Belkin,3326,4.3,21,Dashain,True,Mid,409,353,46,34,0.096045197740113,3,1,1
706,Generic Gym Equipment #706,Sports & Fitness,Gym Equipment,Generic,25417,4.6,32,Dashain,True,Luxury,610,571,40,29,0.050699300699300696,4,3,1
707,Prestige Bedding #707,Home & Kitchen,Bedding,Prestige,15317,4.3,612,Dashain,True,Premium,601,549,72,36,0.06545454545454546,5,2,1
708,Wrangler Kurtis #708,Fashion,Kurtis,Wrangler,7261,4.1,38,Tihar,True,Premium,349,299,47,25,0.08333333333333333,1,2,2
709,Anker Chargers #709,Phone Accessories,Chargers,Anker,2534,4.6,37,Dashain,True,Mid,378,322,48,26,0.0804953560371517,3,1,1
710,Asus Cameras #710,Electronics,Cameras,Asus,53133,3.7,76,Dashain,True,Luxury,294,290,9,6,0.020618556701030927,2,3,1
711,Baseus Chargers #711,Phone Accessories,Chargers,Baseus,6000,4.1,76,Dashain,False,Premium,379,324,43,28,0.08615384615384615,3,2,1
712,Nivea Haircare #712,Beauty & Personal Care,Haircare,Nivea,5968,3.9,27,Tihar,True,Premium,468,391,46,44,0.11224489795918367,0,2,2
713,Vivo Smart Watches #713,Electronics,Smart Watches,Vivo,138689,4.5,41,Dashain,True,Luxury,309,305,8,10,0.032679738562091505,2,3,1
714,Ugreen Screen Protectors #714,Phone Accessories,Screen Protectors,Ugreen,1943,4.8,21,Dashain,True,Mid,411,373,34,25,0.06684491978609626,3,1,1
715,Generic Outdoor Gear #715,Sports & Fitness,Outdoor Gear,Generic,30000,4.5,473,Dashain,True,Luxury,622,583,42,24,0.0410958904109589,4,3,1
716,Vivo Cameras #716,Electronics,Cameras,Vivo,145118,4.2,46,Dashain,True,Luxury,332,320,12,9,0.028037383177570093,2,3,1
717,Levi's Jeans #717,Fashion,Jeans,Levi's,4238,3.5,72,Tihar,True,Mid,378,324,42,28,0.08615384615384615,1,1,2
718,Xiaomi Tablets #718,Electronics,Tablets,Xiaomi,107649,4.3,80,Dashain,True,Luxury,334,326,18,5,0.01529051987767584,2,3,1
719,Zara Shoes #719,Fashion,Shoes,Zara,1733,4.3,42,Tihar,False,Mid,425,364,49,27,0.07397260273972603,1,1,2
720,Biotique Sunscreen #720,Beauty & Personal Care,Sunscreen,Biotique,1936,3.6,310,Tihar,True,Mid,417,373,38,24,0.06417112299465241,0,1,2
721,Himalaya Makeup #721,Beauty & Personal Care,Makeup,Himalaya,2076,3.6,182,Tihar,True,Mid,435,376,41,36,0.09549071618037135,0,1,2
722,Pigeon Air Purifiers #722,Home & Kitchen,Air Purifiers,Pigeon,6122,3.5,9,Dashain,True,Premium,630,548,74,52,0.0947176684881603,5,2,1
723,Milton Bedding #723,Home & Kitchen,Bedding,Milton,5681,4.8,37,Dashain,False,Premium,646,570,83,43,0.07530647985989491,5,2,1
724,Wrangler Ethnic Wear #724,Fashion,Ethnic Wear,Wrangler,6838,4.9,48,Tihar,True,Premium,413,344,47,43,0.1246376811594203,1,2,2
725,Belkin Stands #725,Phone Accessories,Stands,Belkin,1072,4.5,48,Dashain,True,Mid,398,364,29,17,0.04657534246575343,3,1,1
726,Himalaya Perfume #726,Beauty & Personal Care,Perfume,Himalaya,2571,3.9,13,Tihar,True,Mid,430,356,51,39,0.1092436974789916,0,1,2
727,Dove Men's Grooming #727,Beauty & Personal Care,Men's Grooming,Dove,2441,4.4,43,Tihar,True,Mid,449,384,52,34,0.08831168831168831,0,1,2
728,Cottonworld Kurta #728,Fashion,Kurta,Cottonworld,8189,4.2,5,Tihar,True,Premium,402,350,39,32,0.09116809116809117,1,2,2
729,Vivo Tablets #729,Electronics,Tablets,Vivo,129728,4.7,57,Dashain,True,Luxury,305,307,6,5,0.016233766233766232,2,3,1
730,Levi's Jackets #730,Fashion,Jackets,Levi's,5561,4.6,54,Tihar,True,Premium,386,333,38,32,0.09580838323353294,1,2,2
731,HP Tablets #731,Electronics,Tablets,HP,33872,4.9,72,Dashain,True,Luxury,295,273,18,13,0.04744525547445255,2,3,1
732,Oppo Smart Watches #732,Electronics,Smart Watches,Oppo,72683,5.0,50,Dashain,True,Luxury,306,309,8,5,0.016129032258064516,2,3,1
733,Oppo Headphones #733,Electronics,Headphones,Oppo,80128,4.5,102,Dashain,True,Luxury,298,285,11,10,0.03496503496503497,2,3,1
734,Wrangler Ethnic Wear #734,Fashion,Ethnic Wear,Wrangler,4605,4.6,47,Tihar,True,Mid,414,355,46,33,0.09269662921348315,1,1,2
735,Nivia Gym Equipment #735,Sports & Fitness,Gym Equipment,Nivia,22839,4.8,50,Dashain,True,Luxury,575,542,43,30,0.055248618784530384,4,3,1
736,Levi's Kurta #736,Fashion,Kurta,Levi's,15000,4.8,4,Tihar,True,Premium,390,334,45,29,0.08656716417910448,1,2,2
737,Dove Skincare #737,Beauty & Personal Care,Skincare,Dove,6566,4.4,213,Tihar,True,Premium,484,418,59,32,0.07637231503579953,0,2,2
738,Nepali Designs Jeans #738,Fashion,Jeans,Nepali Designs,15000,3.0,22,Tihar,True,Premium,381,321,45,32,0.09937888198757763,1,2,2
739,Himalaya Sunscreen #739,Beauty & Personal Care,Sunscreen,Himalaya,2095,4.2,181,Tihar,True,Mid,469,392,53,44,0.11195928753180662,0,1,2
740,Levi's Shoes #740,Fashion,Shoes,Levi's,12370,4.3,108,Tihar,True,Premium,405,352,42,21,0.059490084985835696,1,2,2
741,Wrangler Saree #741,Fashion,Saree,Wrangler,9046,4.9,8,Tihar,False,Premium,411,345,54,34,0.09826589595375723,1,2,2
